"Guild","b1_mean","b1_sd","b1_lo","b1_hi","b1_covered","range_mean","range_lo","range_hi","range_covered","sigma_mean","sigma_lo","sigma_hi","sigma_covered","WAIC_cov","WAIC_null","Delta_WAIC","logCPO"
"Cave",-1.78074765202024,0.212775417749726,-2.19777980760517,-1.36371549643531,TRUE,2.32244161364154,1.12815594308455,3.77729429921284,TRUE,0.639414273993177,1.06214685570525,1.94352625380076,FALSE,-211.152933410976,-203.787634800173,7.36529861080299,105.395483025681
"Cave",-1.94312216983589,0.321546158340987,-2.57334105955144,-1.31290328012034,TRUE,3.28536288038477,1.64982778535154,5.30738523996404,FALSE,1.14521526806823,1.28445622165629,2.30377629989633,TRUE,-441.677967768969,-440.789195287367,0.8887724816027,219.390337498705
"Cave",-2.12894716843172,0.305194358515878,-2.72711711940764,-1.53077721745579,TRUE,3.41471191795734,1.88132295203015,5.24975434361045,FALSE,1.17189875946241,1.37161326620522,2.29123424023177,TRUE,-1067.20962603115,-1052.75646838787,14.4531576432787,527.483513248279
"Cave",-2.47321450770633,0.330957386979364,-3.12187906660336,-1.82454994880929,TRUE,5.2829052491793,2.11800403392724,9.40602530289159,FALSE,1.34605384030011,1.45533639888764,3.06692440449575,TRUE,-414.703589350879,-387.914546740671,26.7890426102087,206.891707714258
"Cave",-1.91287690322942,0.206693229118589,-2.31798818815014,-1.5077656183087,TRUE,5.92463974548765,0.400382094072037,17.183445920075,TRUE,0.818295075435449,0.632757531817707,4.14529201867311,TRUE,-392.28581894748,-372.03310511657,20.2527138309105,196.061781259858
"Cave",-2.53756190591202,0.313451628953702,-3.15191580955669,-1.92320800226735,TRUE,4.01334083859891,1.76270838134713,6.84967597229732,FALSE,1.13866713040791,1.32767028337126,2.61718856261778,TRUE,-638.08959730917,-609.580639695779,28.5089576133919,317.581872385331
"Cave",-1.8832257443446,0.272629068857485,-2.41756890044396,-1.34888258824524,TRUE,3.04874318256381,1.65328014524882,4.73024769264547,FALSE,0.946110876760303,1.28579941874649,2.17491326094754,TRUE,-478.333747777137,-463.28801201313,15.0457357640061,238.099660326764
"Cave",-2.39120600596148,0.300893361167718,-2.98094615703741,-1.80146585488555,TRUE,2.58454407254412,1.37388988759687,4.03751638848671,TRUE,0.948368548925369,1.17213049085709,2.00935720778729,TRUE,-329.499896422049,-313.489416908872,16.010479513177,163.655611539428
"Cave",-1.87462501497242,0.281008527543043,-2.42539160830542,-1.32385842163943,TRUE,3.1879791644869,1.65224234195103,5.06128375800858,FALSE,0.990642587578621,1.28539579194543,2.24972970776682,TRUE,-288.56147522556,-272.71300449546,15.8484707300998,143.374215714828
"Cave",-1.64525297298221,0.254889677100761,-2.14482756013075,-1.14567838583368,TRUE,3.01080415497198,1.24609473404818,5.30260035509631,TRUE,0.842149735721592,1.11628613448711,2.30273757842623,TRUE,-48.2438885057135,-38.6320148032585,9.61187370245501,23.9721508377327
"Cave",-2.35772991774957,0.265802689100792,-2.87869361538102,-1.83676622011812,TRUE,2.05674801904955,1.10485350687905,3.20909034780316,TRUE,0.842152546166774,1.0511201201,1.79139340955669,TRUE,-682.045823497763,-674.111462476832,7.93436102093176,332.981781726816
